country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
New Zealand,2.0218894280309025,-0.807224113094635,0.5679538503507032,-0.5969329366267005,2.177777588327828,-0.6867395398953314,-0.15299111774357427,-0.1977915229562353,0.21619352566123043
Nicaragua,-0.5467890623383238,0.12028983374662407,-1.2327214710128835,0.5869895549746815,-0.19726301560754672,-0.541879988061751,0.2777429263835037,0.527767471975272,-0.18889560190468724
Niger,-1.169064942566727,1.7184599119234305,1.1937969583262877,1.1978121783808837,1.5092967967371234,-0.2629131588085638,0.01684631194348231,0.10908224237515106,0.19233480631754776
Nigeria,-2.6523342590879895,-1.164334041098037,1.3593806838281575,-1.1261482203286097,-2.1436992558827694,-0.30477765621765757,0.07896192398173031,-0.05351282410124757,-0.6730081590484368
North Korea,0.5723841239765455,-0.724601499480421,-2.1105482364062857,-0.0531728179292553,0.0018697783322306945,-0.5355833359385849,-0.4034937464717222,-0.24376178501788956,-0.5946159420098802
Norway,3.531826888477571,-1.5374130042772634,-0.014947000431478952,-0.8424624406798646,0.4393172880856186,1.3455147466530084,0.06678844635722157,-0.06431185064519596,0.19502851010898956
Oman,-0.0730635954193167,1.9450533533654688,0.20835840110149997,-0.502513070440461,-0.5800522036720273,0.5182649767805205,0.806880928428266,-0.02142923405230338,-0.4552899390198458
Pakistan,-3.1145455078615116,-1.1639826185790942,0.757850712819995,-1.113846550015593,-1.0520312154222813,-0.6596570580616501,1.0318525273120354,-0.6664759375695829,1.0314537416881515
Panama,-0.20788131000176735,-0.07699149100884771,-0.8523714221020154,1.104081153426156,-0.7190897714447986,-0.5317386096227523,0.2832533803516088,0.5283862645202932,-0.14334380534597047
Papua New Guinea,2.373767293382881,-0.8219968484743835,3.297225680706513,4.786232567318053,-0.535372637804892,-2.7494334033161,-0.6018062483774775,-2.635346213582837,-1.4156308754396751
Paraguay,-0.9454740427802517,-0.3975452097777022,-0.6271341195326791,1.2297325137020343,0.8601055984766687,-0.15105855237792376,-0.011458390406207658,0.1773754296632245,-0.1157021947545281
Peru,-1.7453241799366972,-2.1465739520636626,-0.5212098453606732,-0.5407972792386819,-0.5304431441462872,-0.6998414151666615,0.2642750297784791,-0.5410731354333055,0.5043212778261852
